START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/31/16,06:10 PM,07:10 PM,White Sox at Mets,Citi Field - Flushing,"Local TV: CSN ----- Local Radio: WLS ",05/31/16,05/31/16,09:10 PM,10:10 PM,FALSE,TRUE,05/31/16,05:10 PM,06:10 PM,FREE,BUSY
06/01/16,12:10 PM,01:10 PM,White Sox at Mets,Citi Field - Flushing,"Local TV: WGN ----- Local Radio: WLS ",06/01/16,06/01/16,03:10 PM,04:10 PM,FALSE,TRUE,06/01/16,11:10 AM,12:10 PM,FREE,BUSY
06/03/16,06:10 PM,07:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: CSN ----- Local Radio: WLS ",06/03/16,06/03/16,09:10 PM,10:10 PM,FALSE,TRUE,06/03/16,05:10 PM,06:10 PM,FREE,BUSY
06/04/16,03:10 PM,04:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: CSN ----- Local Radio: WLS ",06/04/16,06/04/16,06:10 PM,07:10 PM,FALSE,TRUE,06/04/16,02:10 PM,03:10 PM,FREE,BUSY
06/05/16,12:10 PM,01:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: WGN ----- Local Radio: WLS ",06/05/16,06/05/16,03:10 PM,04:10 PM,FALSE,TRUE,06/05/16,11:10 AM,12:10 PM,FREE,BUSY
06/07/16,07:10 PM,08:10 PM,Nationals at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS ",06/07/16,06/07/16,10:10 PM,11:10 PM,FALSE,TRUE,06/07/16,06:10 PM,07:10 PM,FREE,BUSY
06/08/16,07:10 PM,08:10 PM,Nationals at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS ",06/08/16,06/08/16,10:10 PM,11:10 PM,FALSE,TRUE,06/08/16,06:10 PM,07:10 PM,FREE,BUSY
06/09/16,07:10 PM,08:10 PM,Nationals at White Sox,U.S. Cellular Field - Chicago,"Local TV: WPWR ----- Local Radio: WLS ",06/09/16,06/09/16,10:10 PM,11:10 PM,FALSE,TRUE,06/09/16,06:10 PM,07:10 PM,FREE,BUSY
06/10/16,07:10 PM,08:10 PM,Royals at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN+ ----- Local Radio: WLS - WRTO 1200",06/10/16,06/10/16,10:10 PM,11:10 PM,FALSE,TRUE,06/10/16,06:10 PM,07:10 PM,FREE,BUSY
06/11/16,01:10 PM,02:10 PM,Royals at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS - WRTO 1200",06/11/16,06/11/16,04:10 PM,05:10 PM,FALSE,TRUE,06/11/16,12:10 PM,01:10 PM,FREE,BUSY
06/12/16,01:10 PM,02:10 PM,Royals at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",06/12/16,06/12/16,04:10 PM,05:10 PM,FALSE,TRUE,06/12/16,12:10 PM,01:10 PM,FREE,BUSY
06/13/16,07:10 PM,08:10 PM,Tigers at White Sox,U.S. Cellular Field - Chicago,"Local TV: WPWR ----- Local Radio: WLS - WRTO 1200",06/13/16,06/13/16,10:10 PM,11:10 PM,FALSE,TRUE,06/13/16,06:10 PM,07:10 PM,FREE,BUSY
06/14/16,07:10 PM,08:10 PM,Tigers at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",06/14/16,06/14/16,10:10 PM,11:10 PM,FALSE,TRUE,06/14/16,06:10 PM,07:10 PM,FREE,BUSY
06/15/16,07:10 PM,08:10 PM,Tigers at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",06/15/16,06/15/16,10:10 PM,11:10 PM,FALSE,TRUE,06/15/16,06:10 PM,07:10 PM,FREE,BUSY
06/17/16,06:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: CSN ----- Local Radio: WLS ",06/17/16,06/17/16,09:10 PM,10:10 PM,FALSE,TRUE,06/17/16,05:10 PM,06:10 PM,FREE,BUSY
06/18/16,05:10 PM,06:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: CSN ----- Local Radio: WLS ",06/18/16,06/18/16,08:10 PM,09:10 PM,FALSE,TRUE,06/18/16,04:10 PM,05:10 PM,FREE,BUSY
06/19/16,12:10 PM,01:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: WGN ----- Local Radio: WLS ",06/19/16,06/19/16,03:10 PM,04:10 PM,FALSE,TRUE,06/19/16,11:10 AM,12:10 PM,FREE,BUSY
06/20/16,06:10 PM,07:10 PM,White Sox at Red Sox,Fenway Park - Boston,"Local TV: WPWR ----- Local Radio: WLS ",06/20/16,06/20/16,09:10 PM,10:10 PM,FALSE,TRUE,06/20/16,05:10 PM,06:10 PM,FREE,BUSY
06/21/16,06:10 PM,07:10 PM,White Sox at Red Sox,Fenway Park - Boston,"Local TV: CSN ----- Local Radio: WLS ",06/21/16,06/21/16,09:10 PM,10:10 PM,FALSE,TRUE,06/21/16,05:10 PM,06:10 PM,FREE,BUSY
06/22/16,06:10 PM,07:10 PM,White Sox at Red Sox,Fenway Park - Boston,"Local TV: CSN ----- Local Radio: WLS ",06/22/16,06/22/16,09:10 PM,10:10 PM,FALSE,TRUE,06/22/16,05:10 PM,06:10 PM,FREE,BUSY
06/23/16,12:35 PM,01:35 PM,White Sox at Red Sox,Fenway Park - Boston,"Local TV: WGN ----- Local Radio: WLS ",06/23/16,06/23/16,03:35 PM,04:35 PM,FALSE,TRUE,06/23/16,11:35 AM,12:35 PM,FREE,BUSY
06/24/16,07:10 PM,08:10 PM,Blue Jays at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN+ ----- Local Radio: WLS - WRTO 1200",06/24/16,06/24/16,10:10 PM,11:10 PM,FALSE,TRUE,06/24/16,06:10 PM,07:10 PM,FREE,BUSY
06/25/16,01:10 PM,02:10 PM,Blue Jays at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",06/25/16,06/25/16,04:10 PM,05:10 PM,FALSE,TRUE,06/25/16,12:10 PM,01:10 PM,FREE,BUSY
06/26/16,01:10 PM,02:10 PM,Blue Jays at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS - WRTO 1200",06/26/16,06/26/16,04:10 PM,05:10 PM,FALSE,TRUE,06/26/16,12:10 PM,01:10 PM,FREE,BUSY
06/28/16,07:10 PM,08:10 PM,Twins at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN+ ----- Local Radio: WLS - WRTO 1200",06/28/16,06/28/16,10:10 PM,11:10 PM,FALSE,TRUE,06/28/16,06:10 PM,07:10 PM,FREE,BUSY
06/29/16,07:10 PM,08:10 PM,Twins at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",06/29/16,06/29/16,10:10 PM,11:10 PM,FALSE,TRUE,06/29/16,06:10 PM,07:10 PM,FREE,BUSY
06/30/16,01:10 PM,02:10 PM,Twins at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS ",06/30/16,06/30/16,04:10 PM,05:10 PM,FALSE,TRUE,06/30/16,12:10 PM,01:10 PM,FREE,BUSY
07/01/16,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,"Local TV: CSN ----- Local Radio: WLS ",07/01/16,07/01/16,10:10 PM,11:10 PM,FALSE,TRUE,07/01/16,06:10 PM,07:10 PM,FREE,BUSY
07/02/16,03:10 PM,04:10 PM,White Sox at Astros,Minute Maid Park - Houston,"Local TV: CSN ----- Local Radio: WLS ",07/02/16,07/02/16,06:10 PM,07:10 PM,FALSE,TRUE,07/02/16,02:10 PM,03:10 PM,FREE,BUSY
07/03/16,01:10 PM,02:10 PM,White Sox at Astros,Minute Maid Park - Houston,"Local TV: CSN ----- Local Radio: WLS ",07/03/16,07/03/16,04:10 PM,05:10 PM,FALSE,TRUE,07/03/16,12:10 PM,01:10 PM,FREE,BUSY
07/04/16,01:10 PM,02:10 PM,Yankees at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",07/04/16,07/04/16,04:10 PM,05:10 PM,FALSE,TRUE,07/04/16,12:10 PM,01:10 PM,FREE,BUSY
07/05/16,07:10 PM,08:10 PM,Yankees at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",07/05/16,07/05/16,10:10 PM,11:10 PM,FALSE,TRUE,07/05/16,06:10 PM,07:10 PM,FREE,BUSY
07/06/16,07:10 PM,08:10 PM,Yankees at White Sox,U.S. Cellular Field - Chicago,"Local TV: WPWR ----- Local Radio: WLS - WRTO 1200",07/06/16,07/06/16,10:10 PM,11:10 PM,FALSE,TRUE,07/06/16,06:10 PM,07:10 PM,FREE,BUSY
07/08/16,07:10 PM,08:10 PM,Braves at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN+ ----- Local Radio: WLS - WRTO 1200",07/08/16,07/08/16,10:10 PM,11:10 PM,FALSE,TRUE,07/08/16,06:10 PM,07:10 PM,FREE,BUSY
07/09/16,01:10 PM,02:10 PM,Braves at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS - WRTO 1200",07/09/16,07/09/16,04:10 PM,05:10 PM,FALSE,TRUE,07/09/16,12:10 PM,01:10 PM,FREE,BUSY
07/10/16,01:10 PM,02:10 PM,Braves at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",07/10/16,07/10/16,04:10 PM,05:10 PM,FALSE,TRUE,07/10/16,12:10 PM,01:10 PM,FREE,BUSY
07/15/16,09:05 PM,10:05 PM,White Sox at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: CSN ----- Local Radio: WLS ",07/16/16,07/16/16,12:05 AM,01:05 AM,FALSE,TRUE,07/15/16,08:05 PM,09:05 PM,FREE,BUSY
07/16/16,08:05 PM,09:05 PM,White Sox at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: CSN ----- Local Radio: WLS ",07/16/16,07/17/16,11:05 PM,12:05 AM,FALSE,TRUE,07/16/16,07:05 PM,08:05 PM,FREE,BUSY
07/17/16,02:35 PM,03:35 PM,White Sox at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: WGN ----- Local Radio: WLS ",07/17/16,07/17/16,05:35 PM,06:35 PM,FALSE,TRUE,07/17/16,01:35 PM,02:35 PM,FREE,BUSY
07/18/16,09:10 PM,10:10 PM,White Sox at Mariners,Safeco Field - Seattle,"Local TV: CSN ----- Local Radio: WLS ",07/19/16,07/19/16,12:10 AM,01:10 AM,FALSE,TRUE,07/18/16,08:10 PM,09:10 PM,FREE,BUSY
07/19/16,09:10 PM,10:10 PM,White Sox at Mariners,Safeco Field - Seattle,"Local TV: WGN ----- Local Radio: WLS ",07/20/16,07/20/16,12:10 AM,01:10 AM,FALSE,TRUE,07/19/16,08:10 PM,09:10 PM,FREE,BUSY
07/20/16,02:40 PM,03:40 PM,White Sox at Mariners,Safeco Field - Seattle,"Local TV: CSN ----- Local Radio: WLS ",07/20/16,07/20/16,05:40 PM,06:40 PM,FALSE,TRUE,07/20/16,01:40 PM,02:40 PM,FREE,BUSY
07/21/16,07:10 PM,08:10 PM,Tigers at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS ",07/21/16,07/21/16,10:10 PM,11:10 PM,FALSE,TRUE,07/21/16,06:10 PM,07:10 PM,FREE,BUSY
07/22/16,07:10 PM,08:10 PM,Tigers at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",07/22/16,07/22/16,10:10 PM,11:10 PM,FALSE,TRUE,07/22/16,06:10 PM,07:10 PM,FREE,BUSY
07/23/16,06:10 PM,07:10 PM,Tigers at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",07/23/16,07/23/16,09:10 PM,10:10 PM,FALSE,TRUE,07/23/16,05:10 PM,06:10 PM,FREE,BUSY
07/24/16,01:10 PM,02:10 PM,Tigers at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS - WRTO 1200",07/24/16,07/24/16,04:10 PM,05:10 PM,FALSE,TRUE,07/24/16,12:10 PM,01:10 PM,FREE,BUSY
