START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/30/16,01:10 PM,04:10 PM,Padres at Mariners,Safeco Field - Seattle,"Local TV: FSSD ----- Local Radio: XPRS 1090- XEMO 860",05/30/16,05/30/16,04:10 PM,07:10 PM,FALSE,TRUE,05/30/16,12:10 PM,03:10 PM,FREE,BUSY
05/30/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/30/16,05/30/16,,,FALSE,TRUE,05/30/16,,,FREE,BUSY
05/31/16,12:40 PM,03:40 PM,Padres at Mariners,Safeco Field - Seattle,"Local TV: FSSD ----- Local Radio: XPRS 1090- XEMO 860",05/31/16,05/31/16,03:40 PM,06:40 PM,FALSE,TRUE,05/31/16,11:40 AM,02:40 PM,FREE,BUSY
05/31/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/31/16,05/31/16,,,FALSE,TRUE,05/31/16,,,FREE,BUSY
06/01/16,07:10 PM,10:10 PM,Mariners at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/01/16,06/02/16,10:10 PM,01:10 AM,FALSE,TRUE,06/01/16,06:10 PM,09:10 PM,FREE,BUSY
06/01/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/01/16,06/01/16,,,FALSE,TRUE,06/01/16,,,FREE,BUSY
06/02/16,06:10 PM,09:10 PM,Mariners at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/02/16,06/03/16,09:10 PM,12:10 AM,FALSE,TRUE,06/02/16,05:10 PM,08:10 PM,FREE,BUSY
06/02/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/02/16,06/02/16,,,FALSE,TRUE,06/02/16,,,FREE,BUSY
06/03/16,07:40 PM,10:40 PM,Rockies at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/03/16,06/04/16,10:40 PM,01:40 AM,FALSE,TRUE,06/03/16,06:40 PM,09:40 PM,FREE,BUSY
06/03/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/03/16,06/03/16,,,FALSE,TRUE,06/03/16,,,FREE,BUSY
