START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/21/16,07:10 PM,07:10 PM,Rays at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/21/16,06/21/16,10:10 PM,10:10 PM,FALSE,TRUE,06/21/16,06:10 PM,06:10 PM,FREE,BUSY
06/22/16,07:10 PM,07:10 PM,Rays at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/22/16,06/22/16,10:10 PM,10:10 PM,FALSE,TRUE,06/22/16,06:10 PM,06:10 PM,FREE,BUSY
06/24/16,07:10 PM,07:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/24/16,06/24/16,10:10 PM,10:10 PM,FALSE,TRUE,06/24/16,06:10 PM,06:10 PM,FREE,BUSY
06/25/16,04:10 PM,04:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/25/16,06/25/16,07:10 PM,07:10 PM,FALSE,TRUE,06/25/16,03:10 PM,03:10 PM,FREE,BUSY
06/26/16,01:10 PM,01:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/26/16,06/26/16,04:10 PM,04:10 PM,FALSE,TRUE,06/26/16,12:10 PM,12:10 PM,FREE,BUSY
06/27/16,07:10 PM,07:10 PM,Indians at Braves,Turner Field - Atlanta,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/27/16,06/27/16,10:10 PM,10:10 PM,FALSE,TRUE,06/27/16,06:10 PM,06:10 PM,FREE,BUSY
06/28/16,07:10 PM,07:10 PM,Indians at Braves,Turner Field - Atlanta,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/28/16,06/28/16,10:10 PM,10:10 PM,FALSE,TRUE,06/28/16,06:10 PM,06:10 PM,FREE,BUSY
06/29/16,07:10 PM,07:10 PM,Indians at Braves,Turner Field - Atlanta,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/29/16,06/29/16,10:10 PM,10:10 PM,FALSE,TRUE,06/29/16,06:10 PM,06:10 PM,FREE,BUSY
06/30/16,07:07 PM,07:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/30/16,06/30/16,10:07 PM,10:07 PM,FALSE,TRUE,06/30/16,06:07 PM,06:07 PM,FREE,BUSY
07/01/16,01:07 PM,01:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",07/01/16,07/01/16,04:07 PM,04:07 PM,FALSE,TRUE,07/01/16,12:07 PM,12:07 PM,FREE,BUSY
07/02/16,01:07 PM,01:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/02/16,07/02/16,04:07 PM,04:07 PM,FALSE,TRUE,07/02/16,12:07 PM,12:07 PM,FREE,BUSY
07/03/16,01:07 PM,01:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/03/16,07/03/16,04:07 PM,04:07 PM,FALSE,TRUE,07/03/16,12:07 PM,12:07 PM,FREE,BUSY
07/04/16,07:10 PM,07:10 PM,Tigers at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/04/16,07/04/16,10:10 PM,10:10 PM,FALSE,TRUE,07/04/16,06:10 PM,06:10 PM,FREE,BUSY
07/05/16,07:10 PM,07:10 PM,Tigers at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/05/16,07/05/16,10:10 PM,10:10 PM,FALSE,TRUE,07/05/16,06:10 PM,06:10 PM,FREE,BUSY
07/06/16,12:10 PM,12:10 PM,Tigers at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",07/06/16,07/06/16,03:10 PM,03:10 PM,FALSE,TRUE,07/06/16,11:10 AM,11:10 AM,FREE,BUSY
07/07/16,07:10 PM,07:10 PM,Yankees at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio- WKYC 3 ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/07/16,07/07/16,10:10 PM,10:10 PM,FALSE,TRUE,07/07/16,06:10 PM,06:10 PM,FREE,BUSY
07/08/16,07:10 PM,07:10 PM,Yankees at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/08/16,07/08/16,10:10 PM,10:10 PM,FALSE,TRUE,07/08/16,06:10 PM,06:10 PM,FREE,BUSY
07/09/16,04:10 PM,04:10 PM,Yankees at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio- FS1 ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/09/16,07/09/16,07:10 PM,07:10 PM,FALSE,TRUE,07/09/16,03:10 PM,03:10 PM,FREE,BUSY
07/10/16,01:10 PM,01:10 PM,Yankees at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/10/16,07/10/16,04:10 PM,04:10 PM,FALSE,TRUE,07/10/16,12:10 PM,12:10 PM,FREE,BUSY
07/15/16,08:10 PM,08:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/15/16,07/15/16,11:10 PM,11:10 PM,FALSE,TRUE,07/15/16,07:10 PM,07:10 PM,FREE,BUSY
07/16/16,07:10 PM,07:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/16/16,07/16/16,10:10 PM,10:10 PM,FALSE,TRUE,07/16/16,06:10 PM,06:10 PM,FREE,BUSY
07/17/16,02:10 PM,02:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/17/16,07/17/16,05:10 PM,05:10 PM,FALSE,TRUE,07/17/16,01:10 PM,01:10 PM,FREE,BUSY
07/18/16,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/18/16,07/18/16,11:15 PM,11:15 PM,FALSE,TRUE,07/18/16,07:15 PM,07:15 PM,FREE,BUSY
07/19/16,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/19/16,07/19/16,11:15 PM,11:15 PM,FALSE,TRUE,07/19/16,07:15 PM,07:15 PM,FREE,BUSY
