START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/07/16,07:10 PM,08:10 PM,Athletics at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/07/16,06/07/16,10:10 PM,11:10 PM,FALSE,TRUE,06/07/16,06:10 PM,07:10 PM,FREE,BUSY
06/08/16,07:10 PM,08:10 PM,Athletics at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/08/16,06/08/16,10:10 PM,11:10 PM,FALSE,TRUE,06/08/16,06:10 PM,07:10 PM,FREE,BUSY
06/09/16,07:10 PM,08:10 PM,Mets at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/09/16,06/09/16,10:10 PM,11:10 PM,FALSE,TRUE,06/09/16,06:10 PM,07:10 PM,FREE,BUSY
06/10/16,07:10 PM,08:10 PM,Mets at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/10/16,06/10/16,10:10 PM,11:10 PM,FALSE,TRUE,06/10/16,06:10 PM,07:10 PM,FREE,BUSY
06/11/16,03:10 PM,04:10 PM,Mets at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/11/16,06/11/16,06:10 PM,07:10 PM,FALSE,TRUE,06/11/16,02:10 PM,03:10 PM,FREE,BUSY
06/12/16,01:10 PM,02:10 PM,Mets at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/12/16,06/12/16,04:10 PM,05:10 PM,FALSE,TRUE,06/12/16,12:10 PM,01:10 PM,FREE,BUSY
06/13/16,09:15 PM,10:15 PM,Brewers at Giants,AT&T Park - San Francisco,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/14/16,06/14/16,12:15 AM,01:15 AM,FALSE,TRUE,06/13/16,08:15 PM,09:15 PM,FREE,BUSY
06/14/16,09:15 PM,10:15 PM,Brewers at Giants,AT&T Park - San Francisco,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/15/16,06/15/16,12:15 AM,01:15 AM,FALSE,TRUE,06/14/16,08:15 PM,09:15 PM,FREE,BUSY
06/15/16,02:45 PM,03:45 PM,Brewers at Giants,AT&T Park - San Francisco,"Local Radio: WTMJ 620- Brewers Radio Network",06/15/16,06/15/16,05:45 PM,06:45 PM,FALSE,TRUE,06/15/16,01:45 PM,02:45 PM,FREE,BUSY
06/16/16,09:10 PM,10:10 PM,Brewers at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/17/16,06/17/16,12:10 AM,01:10 AM,FALSE,TRUE,06/16/16,08:10 PM,09:10 PM,FREE,BUSY
06/17/16,09:10 PM,10:10 PM,Brewers at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/18/16,06/18/16,12:10 AM,01:10 AM,FALSE,TRUE,06/17/16,08:10 PM,09:10 PM,FREE,BUSY
06/18/16,09:10 PM,10:10 PM,Brewers at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/19/16,06/19/16,12:10 AM,01:10 AM,FALSE,TRUE,06/18/16,08:10 PM,09:10 PM,FREE,BUSY
06/19/16,03:10 PM,04:10 PM,Brewers at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/19/16,06/19/16,06:10 PM,07:10 PM,FALSE,TRUE,06/19/16,02:10 PM,03:10 PM,FREE,BUSY
06/21/16,09:05 PM,10:05 PM,Brewers at Athletics,Oakland Coliseum - Oakland,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/22/16,06/22/16,12:05 AM,01:05 AM,FALSE,TRUE,06/21/16,08:05 PM,09:05 PM,FREE,BUSY
06/22/16,02:35 PM,03:35 PM,Brewers at Athletics,Oakland Coliseum - Oakland,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/22/16,06/22/16,05:35 PM,06:35 PM,FALSE,TRUE,06/22/16,01:35 PM,02:35 PM,FREE,BUSY
06/24/16,07:10 PM,08:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/24/16,06/24/16,10:10 PM,11:10 PM,FALSE,TRUE,06/24/16,06:10 PM,07:10 PM,FREE,BUSY
06/25/16,03:10 PM,04:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/25/16,06/25/16,06:10 PM,07:10 PM,FALSE,TRUE,06/25/16,02:10 PM,03:10 PM,FREE,BUSY
06/26/16,01:10 PM,02:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/26/16,06/26/16,04:10 PM,05:10 PM,FALSE,TRUE,06/26/16,12:10 PM,01:10 PM,FREE,BUSY
06/28/16,07:10 PM,08:10 PM,Dodgers at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/28/16,06/28/16,10:10 PM,11:10 PM,FALSE,TRUE,06/28/16,06:10 PM,07:10 PM,FREE,BUSY
06/29/16,07:10 PM,08:10 PM,Dodgers at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/29/16,06/29/16,10:10 PM,11:10 PM,FALSE,TRUE,06/29/16,06:10 PM,07:10 PM,FREE,BUSY
06/30/16,01:10 PM,02:10 PM,Dodgers at Brewers,Miller Park - Milwaukee,"Local Radio: WTMJ 620- Brewers Radio Network",06/30/16,06/30/16,04:10 PM,05:10 PM,FALSE,TRUE,06/30/16,12:10 PM,01:10 PM,FREE,BUSY
07/01/16,07:15 PM,08:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/01/16,07/01/16,10:15 PM,11:15 PM,FALSE,TRUE,07/01/16,06:15 PM,07:15 PM,FREE,BUSY
07/02/16,01:15 PM,02:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/02/16,07/02/16,04:15 PM,05:15 PM,FALSE,TRUE,07/02/16,12:15 PM,01:15 PM,FREE,BUSY
07/03/16,01:15 PM,02:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/03/16,07/03/16,04:15 PM,05:15 PM,FALSE,TRUE,07/03/16,12:15 PM,01:15 PM,FREE,BUSY
07/04/16,10:05 AM,11:05 AM,Brewers at Nationals,Nationals Park - Washington,"Local Radio: WTMJ 620- Brewers Radio Network",07/04/16,07/04/16,01:05 PM,02:05 PM,FALSE,TRUE,07/04/16,09:05 AM,10:05 AM,FREE,BUSY
07/05/16,06:05 PM,07:05 PM,Brewers at Nationals,Nationals Park - Washington,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/05/16,07/05/16,09:05 PM,10:05 PM,FALSE,TRUE,07/05/16,05:05 PM,06:05 PM,FREE,BUSY
07/06/16,03:05 PM,04:05 PM,Brewers at Nationals,Nationals Park - Washington,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/06/16,07/06/16,06:05 PM,07:05 PM,FALSE,TRUE,07/06/16,02:05 PM,03:05 PM,FREE,BUSY
07/08/16,07:10 PM,08:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/08/16,07/08/16,10:10 PM,11:10 PM,FALSE,TRUE,07/08/16,06:10 PM,07:10 PM,FREE,BUSY
07/09/16,01:10 PM,02:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/09/16,07/09/16,04:10 PM,05:10 PM,FALSE,TRUE,07/09/16,12:10 PM,01:10 PM,FREE,BUSY
07/10/16,01:10 PM,02:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/10/16,07/10/16,04:10 PM,05:10 PM,FALSE,TRUE,07/10/16,12:10 PM,01:10 PM,FREE,BUSY
07/15/16,06:10 PM,07:10 PM,Brewers at Reds,Great American Ball Park - Cincinnati,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/15/16,07/15/16,09:10 PM,10:10 PM,FALSE,TRUE,07/15/16,05:10 PM,06:10 PM,FREE,BUSY
07/16/16,06:10 PM,07:10 PM,Brewers at Reds,Great American Ball Park - Cincinnati,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/16/16,07/16/16,09:10 PM,10:10 PM,FALSE,TRUE,07/16/16,05:10 PM,06:10 PM,FREE,BUSY
07/17/16,12:10 PM,01:10 PM,Brewers at Reds,Great American Ball Park - Cincinnati,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/17/16,07/17/16,03:10 PM,04:10 PM,FALSE,TRUE,07/17/16,11:10 AM,12:10 PM,FREE,BUSY
07/19/16,06:05 PM,07:05 PM,Brewers at Pirates,PNC Park - Pittsburgh,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/19/16,07/19/16,09:05 PM,10:05 PM,FALSE,TRUE,07/19/16,05:05 PM,06:05 PM,FREE,BUSY
07/20/16,06:05 PM,07:05 PM,Brewers at Pirates,PNC Park - Pittsburgh,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/20/16,07/20/16,09:05 PM,10:05 PM,FALSE,TRUE,07/20/16,05:05 PM,06:05 PM,FREE,BUSY
07/21/16,06:05 PM,07:05 PM,Brewers at Pirates,PNC Park - Pittsburgh,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/21/16,07/21/16,09:05 PM,10:05 PM,FALSE,TRUE,07/21/16,05:05 PM,06:05 PM,FREE,BUSY
07/22/16,07:10 PM,08:10 PM,Cubs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/22/16,07/22/16,10:10 PM,11:10 PM,FALSE,TRUE,07/22/16,06:10 PM,07:10 PM,FREE,BUSY
07/23/16,06:10 PM,07:10 PM,Cubs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/23/16,07/23/16,09:10 PM,10:10 PM,FALSE,TRUE,07/23/16,05:10 PM,06:10 PM,FREE,BUSY
07/24/16,01:10 PM,02:10 PM,Cubs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/24/16,07/24/16,04:10 PM,05:10 PM,FALSE,TRUE,07/24/16,12:10 PM,01:10 PM,FREE,BUSY
07/25/16,06:20 PM,07:20 PM,D-backs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/25/16,07/25/16,09:20 PM,10:20 PM,FALSE,TRUE,07/25/16,05:20 PM,06:20 PM,FREE,BUSY
