START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/11/16,12:05 PM,12:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",06/11/16,06/11/16,03:05 PM,03:05 PM,FALSE,TRUE,06/11/16,11:05 AM,11:05 AM,FREE,BUSY
06/12/16,04:05 PM,04:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN 2",06/12/16,06/12/16,07:05 PM,07:05 PM,FALSE,TRUE,06/12/16,03:05 PM,03:05 PM,FREE,BUSY
06/13/16,07:05 PM,07:05 PM,Cubs at Nationals,Nationals Park - Washington,"Local TV: MASN",06/13/16,06/13/16,10:05 PM,10:05 PM,FALSE,TRUE,06/13/16,06:05 PM,06:05 PM,FREE,BUSY
06/14/16,07:05 PM,07:05 PM,Cubs at Nationals,Nationals Park - Washington,"Local TV: MASN",06/14/16,06/14/16,10:05 PM,10:05 PM,FALSE,TRUE,06/14/16,06:05 PM,06:05 PM,FREE,BUSY
06/15/16,04:05 PM,04:05 PM,Cubs at Nationals,Nationals Park - Washington,"Local TV: MASN",06/15/16,06/15/16,07:05 PM,07:05 PM,FALSE,TRUE,06/15/16,03:05 PM,03:05 PM,FREE,BUSY
06/16/16,10:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: MASN 2",06/17/16,06/17/16,01:10 AM,01:10 AM,FALSE,TRUE,06/16/16,09:10 PM,09:10 PM,FREE,BUSY
06/17/16,10:40 PM,10:40 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: MASN 2",06/18/16,06/18/16,01:40 AM,01:40 AM,FALSE,TRUE,06/17/16,09:40 PM,09:40 PM,FREE,BUSY
06/18/16,10:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: MASN",06/19/16,06/19/16,01:10 AM,01:10 AM,FALSE,TRUE,06/18/16,09:10 PM,09:10 PM,FREE,BUSY
06/19/16,04:40 PM,04:40 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: MASN 2",06/19/16,06/19/16,07:40 PM,07:40 PM,FALSE,TRUE,06/19/16,03:40 PM,03:40 PM,FREE,BUSY
06/20/16,10:10 PM,10:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: MASN",06/21/16,06/21/16,01:10 AM,01:10 AM,FALSE,TRUE,06/20/16,09:10 PM,09:10 PM,FREE,BUSY
06/21/16,10:10 PM,10:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: MASN",06/22/16,06/22/16,01:10 AM,01:10 AM,FALSE,TRUE,06/21/16,09:10 PM,09:10 PM,FREE,BUSY
06/22/16,10:10 PM,10:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: MASN 2",06/23/16,06/23/16,01:10 AM,01:10 AM,FALSE,TRUE,06/22/16,09:10 PM,09:10 PM,FREE,BUSY
06/24/16,08:10 PM,08:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: MASN 2",06/24/16,06/24/16,11:10 PM,11:10 PM,FALSE,TRUE,06/24/16,07:10 PM,07:10 PM,FREE,BUSY
06/25/16,04:10 PM,04:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: MASN 2",06/25/16,06/25/16,07:10 PM,07:10 PM,FALSE,TRUE,06/25/16,03:10 PM,03:10 PM,FREE,BUSY
06/26/16,02:10 PM,02:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: MASN 2",06/26/16,06/26/16,05:10 PM,05:10 PM,FALSE,TRUE,06/26/16,01:10 PM,01:10 PM,FREE,BUSY
06/27/16,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN",06/27/16,06/27/16,10:05 PM,10:05 PM,FALSE,TRUE,06/27/16,06:05 PM,06:05 PM,FREE,BUSY
06/28/16,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",06/28/16,06/28/16,10:05 PM,10:05 PM,FALSE,TRUE,06/28/16,06:05 PM,06:05 PM,FREE,BUSY
06/29/16,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN 2",06/29/16,06/29/16,10:05 PM,10:05 PM,FALSE,TRUE,06/29/16,06:05 PM,06:05 PM,FREE,BUSY
06/30/16,07:05 PM,07:05 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: MASN",06/30/16,06/30/16,10:05 PM,10:05 PM,FALSE,TRUE,06/30/16,06:05 PM,06:05 PM,FREE,BUSY
07/01/16,06:05 PM,06:05 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: MASN",07/01/16,07/01/16,09:05 PM,09:05 PM,FALSE,TRUE,07/01/16,05:05 PM,05:05 PM,FREE,BUSY
07/02/16,07:15 PM,07:15 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: FOX",07/02/16,07/02/16,10:15 PM,10:15 PM,FALSE,TRUE,07/02/16,06:15 PM,06:15 PM,FREE,BUSY
07/03/16,01:35 PM,01:35 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",07/03/16,07/03/16,04:35 PM,04:35 PM,FALSE,TRUE,07/03/16,12:35 PM,12:35 PM,FREE,BUSY
